Date Sampled,Address,1st Draw,2-3 Minute,5 Minute
8/27/2016,49XX N KENNETH AVE,1.8,< 1,< 1
1/7/2017,49XX N KENNETH AVE,1.6,< 1,< 1
3/18/2019,49XX N KENNETH AVE,2.1,2.2,1.1
5/11/2019,49XX N KENNETH AVE,4.3,5.6,3
6/23/2019,49XX N KENNETH AVE,< 1,< 1,< 1
7/28/2020,49XX N KENNETH AVE,< 1,< 1,< 1
3/8/2021,49XX N KENNETH AVE,1,< 1,< 1
3/6/2019,49XX N KENTUCKY AVE,2.4,4.5,1
12/1/2019,49XX N KENTUCKY AVE,3.7,2,2.1
9/2/2018,49XX N KEYSTONE AVE,< 1,< 1,< 1
2/14/2019,49XX N KEYSTONE AVE,2.7,1.6,< 1
3/21/2019,49XX N KILDARE AVE,1.7,11,< 1
5/1/2019,49XX N Kildare Ave,3.3,15,2.6
7/30/2019,49XX N KILDARE AVE,3.1,6.5,2.4
6/2/2020,49XX N Kildare Ave,7.8,19,4
9/18/2021,49XX N Kildare Ave,See Follow-Up Sequential Sampling Table for Results,,
10/1/2021,49XX N Kildare Ave,See Follow-Up Sequential Sampling Table for Results,,
3/8/2020,49XX N KILDARE ST,2.8,< 1,< 1
6/5/2016,49XX N KILPATRICK AVE,3.4,6.9,3.7
11/18/2018,49XX N KILPATRICK AVE,1.1,< 1,< 1
8/6/2019,49XX N KILPATRICK AVE,11,4.3,1.6
11/11/2019,49XX N KILPATRICK AVE,2.6,8.2,1.5
1/20/2020,49XX N KIMBALL AVE,1.4,< 1,< 1
3/26/2019,49XX N KOLMAR AVE,< 1,< 1,< 1
9/28/2021,49XX N KOLMAR AVE ,2.4,5,2.7
12/2/2016,49XX N KOSTNER AVE,2,3.2,2.1
3/25/2019,49XX N KOSTNER AVE,1.9,7.7,1.7
4/14/2019,49XX N KOSTNER AVE,2,2.4,1.6
9/26/2021,49XX N KRUGER AVE ,<1.0,<1.0,<1.0
5/1/2019,49XX N LARAMIE AVE,1.1,< 1,< 1
9/2/2021,49XX N LARAMIE AVE ,1.4,4,1.1
5/9/2019,49XX N LAWNDALE AVE,1,1.6,< 1
7/18/2018,49XX N LEAVITT ST,1.3,1.7,1.5
8/12/2018,49XX N LEAVITT ST,4.4,3.5,3.4
9/24/2018,49XX N LEAVITT ST,4.8,5,3.4
2/11/2019,49XX N LEAVITT ST,2.7,1,< 1
3/25/2019,49XX N LEAVITT ST,1.4,7.6,1.1
3/31/2019,49XX N LEAVITT ST,9.3,6,4.2
4/22/2019,49XX N LEAVITT ST,3.6,4.1,2.2
7/12/2019,49XX N LEAVITT ST,8.4,7.2,5.1
7/15/2019,49XX N LEAVITT ST,< 1,< 1,< 1
8/13/2019,49XX N LEAVITT ST,1.6,3.7,1.6
8/22/2019,49XX N LEAVITT ST,52,10,5.5
1/3/2020,49XX N LEAVITT ST,See Follow-Up Sequential Sampling Table for Results,,
4/12/2021,49XX N LOWELL AVE,1.7,4.7,1.4
7/8/2018,49XX N MANGO AVE,1.5,1.5,1.3
5/10/2020,49XX N MANGO AVE,< 1,< 1,< 1
6/4/2018,49XX N MARINE DR,3.2,< 1,< 1
7/10/2018,49XX N MARINE DR,< 1,< 1,< 1
8/7/2018,49XX N MARINE DR,< 1,< 1,< 1
11/6/2018,49XX N MARINE DR,2.6,< 1,< 1
8/23/2020,49XX N MARINE DR,< 1,< 1,< 1
10/6/2020,49XX N MARINE DR,< 1,< 1,< 1
7/26/2021,49XX N MARINE DR ,<1.0,<1.0,<1.0
5/10/2019,49XX N MARMORA AVE,2.8,5.2,1.8
9/4/2019,49XX N MARMORA AVE,2.1,2.9,2
9/9/2021,49XX N MARMORA AVE ,11,19,5.8
8/20/2021,49XX N MASON AVE ,1.2,2.4,1
12/10/2019,49XX N MCVICKER AVE,< 1,< 1,< 1
1/22/2020,49XX N MCVICKER AVE,1.4,1.2,< 1
9/4/2021,49XX N MCVICKER AVE ,2.6,3.3,5.4
8/16/2016,49XX N MEADE AVE,2.2,5.6,1.5
11/29/2016,49XX N MEADE AVE,4.3,1.2,1.2
4/20/2019,49XX N MEADE AVE,6.9,10,2.8
6/1/2016,49XX N MELVINA AVE,< 1,< 1,2
3/5/2019,49XX N MELVINA AVE,2.1,1.1,< 1
3/1/2020,49XX N MELVINA AVE,1.3,< 1,< 1
9/13/2021,49XX N MELVINA AVE ,4,3.3,2.6
9/7/2019,49XX N MENARD AVE,4.9,7.2,4.3
3/18/2020,49XX N MENARD AVE,5,11,1.9
2/24/2019,49XX N MERRIMAC AVE,1.8,4,4.3
7/15/2019,49XX N MERRIMAC AVE,1.8,1.6,1.5
3/17/2019,49XX N MOBILE AVE,4.2,1.2,1.2
7/19/2019,49XX N MOBILE AVE,4.7,4.4,6.1
10/28/2019,49XX N MOBILE AVE,2.2,1.7,1.4
4/21/2022,49XX N MOBILE AVE ,2.1,3.6,1.4
2/29/2020,49XX N MONITOR AVE,6.3,3.5,2.7
10/2/2019,49XX N MONT CLARE AVE,6.9,11,2.2
1/29/2020,49XX N MONT CLARE AVE,2.2,3.7,1.3
5/8/2021,49XX N MONTICELLO AVE,1.7,2.1,2.2
2/14/2019,49XX N MOODY AVE,2,< 1,< 1
4/23/2019,49XX N MOODY AVE,1.4,2.1,1.6
2/26/2020,49XX N MOZART ST,1.4,< 1,< 1
11/2/2019,49XX N MULLIGAN AVE,2.7,9.7,1.5
10/17/2016,49XX N NAGLE AVE,< 1,< 1,< 1
8/30/2020,49XX N NAGLE AVE,< 1,1.9,< 1
11/22/2021,49XX N NAGLE AVE ,<0.5,1,<0.5
5/22/2019,49XX N NASHVILLE AVE,2.3,4.5,1.1
10/31/2019,49XX N NASHVILLE AVE,1.5,1.9,< 1
8/21/2019,49XX N NATCHEZ AVE,2.6,2,1.3
11/25/2019,49XX N NATCHEZ AVE,5.8,4.1,1.3
3/28/2017,49XX N NATOMA AVE,2.6,5.1,1.8
8/21/2019,49XX N NATOMA AVE,2,1.4,1.1
1/6/2020,49XX N NATOMA AVE,1.3,3.6,3.8
3/1/2020,49XX N NATOMA AVE,3.2,3.3,3.1
1/16/2019,49XX N NEENAH AVE,2.7,1.6,< 1
7/15/2019,49XX N NEVA AVE,1.1,< 1,< 1
12/8/2018,49XX N NEW ENGLAND AVE,3,1.9,8.2
5/22/2020,49XX N NEWCASTLE AVE,2.6,9.8,2.1
4/28/2019,49XX N NORDICA AVE,2.1,9.2,2
10/26/2019,49XX N NORMANDY AVE,6.1,13,1.9
6/30/2018,49XX N NOTTINGHAM AVE,3.8,8.9,3.1
4/18/2019,49XX N OAK PARK AVE,1.7,< 1,< 1
4/25/2019,49XX N OAK PARK AVE,3.6,8.3,4.4
4/22/2021,49XX N OAK PARK AVE,4.6,4.8,2
7/9/2019,49XX N OAKLEY ,5,8.9,9.8
11/6/2019,49XX N OAKLEY ,See Follow-Up Sequential Sampling Table for Results,,
1/5/2019,49XX N OAKLEY AVE,5.8,2,1.5
3/29/2019,49XX N OAKLEY AVE,2.7,6.5,1.9
4/4/2019,49XX N OAKLEY AVE,< 1,1.6,< 1
7/9/2019,49XX N OAKLEY AVE,5,8.9,9.8
10/30/2018,49XX N PAULINA ST,2.4,2.2,2
2/27/2019,49XX N PAULINA ST,3.3,4.9,3
6/28/2018,49XX N RAVENSWOOD AVE,< 1,< 1,< 1
8/1/2016,49XX N RIDGEWAY AVE,4.7,14,3.5
8/5/2018,49XX N RIDGEWAY AVE,3.4,5.6,3.5
10/5/2019,49XX N RIDGEWAY AVE,5,14,3
11/19/2019,49XX N RIDGEWAY AVE,7,2.3,2.3
11/18/2021,49XX N Ridgeway Ave,5.2,31,3
2/23/2022,49XX N Ridgeway Ave,See Follow-Up Sequential Sampling Table for Results,,
7/24/2021,49XX N RIDGEWAY AVE ,21,16,6.2
11/18/2021,49XX N RIDGEWAY AVE ,5.2,31,3
6/26/2017,49XX N ROCKWELL ST,< 1,< 1,< 1
9/5/2018,49XX N ROCKWELL ST,< 1,< 1,< 1
2/22/2019,49XX N ROCKWELL ST,< 1,< 1,< 1
1/14/2020,49XX N ROCKWELL ST,< 1,< 1,< 1
10/3/2021,49XX N Rockwell St ,<1.0,<1.0,<1.0
10/23/2016,49XX N RUTHERFORD AVE,3.2,7,3.4
11/18/2018,49XX N RUTHERFORD AVE,1.6,< 1,< 1
10/1/2019,49XX N SAINT LOUIS AVE,< 1,< 1,< 1
12/17/2019,49XX N SAYRE AVE,1.7,3.4,< 1
6/11/2018,49XX N SEELEY AVE,< 1,< 1,< 1
9/22/2018,49XX N SEELEY AVE,2.1,1.4,1.3
12/3/2018,49XX N SEELEY AVE,7.7,5,2.5
4/7/2019,49XX N SEELEY AVE,8.6,15,6.2
5/29/2019,49XX N SEELEY AVE,< 1,< 1,< 1
7/15/2019,49XX N SEELEY AVE,1.2,< 1,< 1
11/15/2019,49XX N SEELEY AVE,See Follow-Up Sequential Sampling Table for Results,,
2/29/2020,49XX N SEELEY AVE,< 1,< 1,< 1
9/22/2020,49XX N SEELEY AVE,< 1,< 1,< 1
8/24/2021,49XX N SEELEY AVE ,<1.0,<1.0,<1.0
4/18/2021,49XX N SPAULDING AVE,1.3,2,< 1
7/7/2021,49XX N SPAULDING AVE,1.5,3.1,3.5
2/17/2019,49XX N SPRINGFIELD AVE,2.8,2.6,1.7
9/6/2019,49XX N SPRINGFIELD AVE,1.9,1.5,1.2
8/8/2018,49XX N ST LOUIS AVE,< 1,< 1,< 1
5/29/2016,49XX N TALMAN AVE,2.4,3.8,1.9
10/24/2020,49XX N TALMAN AVE,2.5,3.9,12
2/26/2019,49XX N TRIPP AVE,3.9,11,1.2
10/11/2019,49XX N TRIPP AVE,1,1.2,< 1
12/2/2019,49XX N TRIPP AVE,< 1,< 1,< 1
1/25/2022,49XX N TRIPP AVE ,1.7,3.5,0.9
8/29/2018,49XX N TROY ST,< 1,1.2,1.8
11/15/2016,49XX N WASHTENAW AVE,< 1,1.1,1.2
1/17/2018,49XX N WASHTENAW AVE,7.3,< 1,< 1
7/31/2018,49XX N WASHTENAW AVE,< 1,< 1,< 1
9/12/2020,49XX N WASHTENAW AVE,< 1,< 1,< 1
11/28/2018,49XX N WESTERN AVE,< 1,< 1,< 1
12/2/2018,49XX N WESTERN AVE,< 1,< 1,< 1
9/17/2019,49XX N WESTERN AVE,1.8,1.2,1
7/25/2019,49XX N WHIPPLE ST,2,< 1,< 1
6/4/2021,49XX N WHIPPLE ST,1.4,1.2,< 1
10/28/2021,49XX N WHIPPLE ST ,2.3,4.9,2.9
10/2/2018,49XX N WHIPPPLE ST,< 1,< 1,< 1
2/18/2019,49XX N WINCHESTER ,4.6,15,2
5/10/2019,49XX N WINCHESTER ,See Follow-Up Sequential Sampling Table for Results,,
7/4/2017,49XX N WINCHESTER AVE,5.8,5.2,4.8
6/18/2018,49XX N WINCHESTER AVE,2.9,1.7,1.7
6/4/2021,49XX N WINCHESTER AVE,5.9,7.2,5.9
8/27/2016,49XX N WINTHROP AVE,< 1,< 1,< 1
12/16/2018,49XX N WINTHROP AVE,< 1,< 1,< 1
7/30/2016,49XX N WOLCOTT AVE,1.5,5.3,1.5
5/17/2017,49XX N WOLCOTT AVE,< 1,< 1,< 1
5/28/2018,49XX N WOLCOTT AVE,< 1,< 1,< 1
6/17/2018,49XX N WOLCOTT AVE,< 1,< 1,< 1
4/20/2019,49XX N WOLCOTT AVE,4.2,2.7,1.8
7/16/2019,49XX N WOLCOTT AVE,1.2,1.2,1.1
12/5/2019,49XX N WOLCOTT AVE,1.9,2.1,3
12/9/2019,49XX N WOLCOTT AVE,< 1,< 1,< 1
1/20/2020,49XX N WOLCOTT AVE,< 1,< 1,< 1
2/18/2019,49XX S BLACKSTONE AVE,< 1,< 1,< 1
2/10/2020,49XX S CHAMPLAIN AVE,< 1,< 1,< 1
7/22/2019,49XX S CORNELL AVE,< 1,< 1,< 1
6/6/2017,49XX S COTTAGE GROVE AVE,< 1,< 1,< 1
11/22/2017,49XX S COTTAGE GROVE AVE,1.8,< 1,< 1
9/25/2018,49XX S DORCHESTER AVE,< 1,< 1,< 1
8/24/2017,49XX S DREXEL BLVD,1.2,< 1,< 1
8/19/2019,49XX S ELLIS AVE,< 1,< 1,< 1
3/2/2020,49XX S ELLIS AVE,1.5,1.4,2.2
7/4/2021,49XX S FORRESTVILLE AVE,1,4.1,2
7/30/2021,49XX S GREENWOOD AVE ,<1.0,<1.0,<1.0
4/5/2019,49XX S HOYNE AVE,6,4.2,3.3
11/16/2021,49XX S KEATING AVE ,3.6,4.2,2.1
9/25/2021,49XX S KEDVALE AVE ,3.2,2.1,1.9
8/5/2018,49XX S KEELER AVE,4.5,4.2,4.1
4/8/2019,49XX S KILPATRICK AVE,5.5,6.4,7.2
8/12/2019,49XX S KILPATRICK AVE,3.8,3.9,3.4
8/14/2019,49XX S KILPATRICK AVE,5.9,8,2.4
1/16/2020,49XX S KILPATRICK AVE,1.8,2.1,< 1
2/12/2016,49XX S KIMBARK AVE,<1,2.75,2.08
10/17/2016,49XX S KIMBARK AVE,2.3,4.1,6.6
11/29/2021,49XX S KIMBARK AVE ,1.3,1.8,4.5
4/7/2019,49XX S KNOX AVE,2.3,2.9,1.4
9/17/2021,49XX S KNOX AVE ,4.2,4,4.1
9/26/2019,49XX S KOMENSKY AVE,3.1,12,2.6
2/7/2020,49XX S LA CROSSE AVE,4,2.8,1.2
2/10/2020,49XX S LA CROSSE AVE,1.5,2.1,< 1
4/16/2022,49XX S LA CROSSE AVE ,1.9,1.9,1
10/13/2020,49XX S LAFLIN ST,1.7,< 1,< 1
7/30/2021,49XX S LAFLIN ST ,1.6,1,<1.0
12/12/2019,49XX S LAKE SHORE DR,< 1,< 1,< 1
10/3/2019,49XX S LAPORTE AVE,5.1,5.5,11
10/3/2019,49XX S Laporte Ave,5.1,5.5,11
6/22/2021,49XX S Laporte Ave,See Follow-Up Sequential Sampling Table for Results,,
5/6/2019,49XX S LEAMINGTON AVE,2.3,2.4,< 1
11/20/2018,49XX S LOOMIS BLVD,< 1,< 1,< 1
9/19/2021,49XX S MICHIGAN AVE ,<1.0,<1.0,<1.0
4/18/2019,49XX S ROCKWELL ST,3.8,1.9,1.5
2/15/2020,49XX S ROCKWELL ST,< 1,< 1,< 1
6/26/2019,49XX S TRIPP AVE,4.5,3.4,2.5
8/16/2021,49XX S TRIPP AVE ,4.7,11,4.4
9/20/2021,49XX S TRIPP AVE ,3.2,3.1,2.7
8/23/2018,49XX S UNION AVE,3.8,3.2,2.7
7/17/2017,49XX S VINCENNES AVE,< 1,< 1,< 1
1/20/2019,49XX S VINCENNES AVE,1.5,< 1,< 1
9/3/2019,49XX S VINCENNES AVE,< 1,< 1,< 1
10/31/2016,49XX S WASHINGTON PARK CT,2.6,11,10
10/31/2016,49XX S WASHINGTON PARK CT,2.6,11,10
12/22/2016,49XX S WASHINGTON PARK CT,See Follow-Up Sequential Sampling Table for Results,,
4/9/2019,49XX S WOLCOTT AVE,1.6,1.9,1.1
11/11/2019,49XX S WOODLAWN AVE,3.1,1.2,< 1
7/6/2018,49XX W AINSLIE ST,5.5,13,3
6/12/2019,49XX W AINSLIE ST,2.1,8,2
11/20/2019,49XX W ALTGELD ST,2.8,3.6,1.1
2/26/2020,49XX W ARGYLE ST,1.4,2.2,< 1
12/30/2020,49XX W ARGYLE ST,1.7,3.8,< 1
4/27/2019,49XX W AUGUSTA BLVD,16,21,4.1
5/20/2019,49XX W AUGUSTA BLVD,4.3,4.5,2
9/3/2019,49XX W AUGUSTA BLVD,See Follow-Up Sequential Sampling Table for Results,,
7/23/2019,49XX W BARRY AVE,5.7,17,13
9/8/2019,49XX W BARRY AVE,2.8,3.2,2.4
11/10/2019,49XX W BARRY AVE,1.3,5.7,< 1
12/4/2019,49XX W BARRY AVE,See Follow-Up Sequential Sampling Table for Results,,
9/1/2020,49XX W BARRY AVE,3.2,6.3,3.6
4/15/2019,49XX W BERENICE AVE,1.8,4.4,1.2
7/3/2019,49XX W BERTEAU AVE,2.7,< 1,< 1
9/23/2020,49XX W BLOOMINGDALE AVE,3.1,10,4.5
11/19/2018,49XX W BYRON ST,3.6,4.2,1.6
1/21/2019,49XX W BYRON ST,3.6,4.5,1.6
4/8/2019,49XX W BYRON ST,2.8,9.6,1.1
9/20/2020,49XX W BYRON ST,< 1,< 1,< 1
7/7/2019,49XX W CARMEN ,3.7,22,4.3
11/6/2019,49XX W CARMEN ,See Follow-Up Sequential Sampling Table for Results,,
1/5/2019,49XX W CARMEN AVE,2,14,1.3
1/27/2019,49XX W CARMEN AVE,1.8,1.1,< 1
2/16/2020,49XX W CARMEN AVE,3.5,1.2,< 1
1/24/2021,49XX W CARMEN AVE,< 1,< 1,< 1
2/11/2019,49XX W CATALPA AVE,< 1,2.6,< 1
12/21/2020,49XX W CONGRESS PKWY,< 1,< 1,< 1
10/28/2020,49XX W CORTEZ ST,1.2,< 1,< 1
9/25/2021,49XX W CORTEZ ST ,4.2,2.2,2.3
6/17/2016,49XX W CRYSTAL ST,1.5,< 1,< 1
6/11/2016,49XX W CULLOM AVE,3.6,11,2.7
1/13/2019,49XX W CULLOM AVE,4,2.3,2.1
10/29/2019,49XX W CULLOM AVE,< 1,1.7,1.2
8/25/2021,49XX W CULLOM AVE ,3.9,7.4,7.8
1/7/2019,49XX W DEMING PL,3.5,8,2.1
11/15/2021,49XX W DIVERSEY PKWY ,6.1,2.9,1.4
9/15/2017,49XX W DRUMMOND PL,< 1,< 1,< 1
9/11/2018,49XX W Eddy St,3.6,24,4.7
4/9/2019,49XX W EDDY ST,3,4.9,1.4
8/13/2021,49XX W Eddy St,See Follow-Up Sequential Sampling Table for Results,,
11/1/2019,49XX W ERIE ST,2.7,2,1.4
11/4/2019,49XX W ERIE ST,< 1,< 1,< 1
9/8/2021,49XX W Erie St,18,8.5,5.6
3/22/2022,49XX W Erie St,See Follow-Up Sequential Sampling Table for Results,,
9/8/2021,49XX W ERIE ST ,18,8.5,5.6
2/22/2019,49XX W FERDINAND ST,10,3.8,3
8/29/2021,49XX W FLETCHER ST ,1.3,1.1,<1.0
8/12/2019,49XX W FULTON ST,1.4,2.2,1.3
2/25/2019,49XX W GEORGE ST,4.3,1.4,1
4/8/2019,49XX W GEORGE ST,< 1,< 1,< 1
11/14/2021,49XX W GEORGE ST ,0.7,0.8,0.8
2/13/2019,49XX W GLADYS AVE,1.6,1.1,< 1
3/31/2022,49XX W GLADYS AVE ,1.5,1.5,1.1
11/19/2019,49XX W HIRSCH ST,1.2,< 1,< 1
6/26/2021,49XX W HUTCHINSON ST,< 1,1.6,1.1
1/26/2019,49XX W IOWA ST,1.8,1.3,4.3
11/7/2019,49XX W JACKSON BLVD,1.2,1.4,< 1
7/25/2019,49XX W KAMERLING AVE,6.6,6.2,6.2
5/19/2020,49XX W KAMERLING AVE,6.6,7.3,12
7/2/2016,49XX W LEXINGTON ST,1.8,1.6,1.6
4/17/2019,49XX W MONROE ST,1.4,1.4,1.3
12/3/2018,49XX W MONTANA ST,11,2.5,11
4/4/2022,49XX W MONTANA ST ,1.8,8.3,1.7
2/18/2019,49XX W MONTROSE AVE,< 1,< 1,< 1
5/27/2018,49XX W NELSON ST,1.2,1.4,< 1
10/10/2021,49XX W OAKDALE AVE ,6.9,12,7.1
3/3/2020,49XX W OHIO ST,< 1,< 1,< 1
4/4/2019,49XX W PARKER AVE,6.3,4.3,2
8/8/2018,49XX W PATTERSON AVE,2.4,4.1,2.1
10/7/2016,49XX W PENSACOLA AVE,2.7,2.6,6.8
12/3/2018,49XX W PENSACOLA AVE,2.8,2.4,1.1
8/6/2019,49XX W POTOMAC AVE,2.4,2.8,2.6
11/6/2017,49XX W ROSCOE ST,9.5,19,5
1/13/2018,49XX W ROSCOE ST,See Follow-Up Sequential Sampling Table for Results,,
12/18/2018,49XX W ROSCOE ST,< 1,< 1,< 1
5/12/2019,49XX W ROSCOE ST,3.1,7.9,1.5
9/16/2019,49XX W Roscoe St,4.3,22,5.2
8/11/2021,49XX W Roscoe St,See Follow-Up Sequential Sampling Table for Results,,
10/2/2019,49XX W SAINT PAUL AVE,3.6,9.3,6.7
7/10/2019,49XX W SCHOOL ,10,59,6.6
10/29/2019,49XX W SCHOOL ,See Follow-Up Sequential Sampling Table for Results,,
8/7/2019,49XX W SCHUBERT AVE,6.5,6,4.1
6/25/2018,49XX W SUNNYSIDE AVE,1.7,3.2,3
2/13/2019,49XX W SUNNYSIDE AVE,1.2,1.1,< 1
7/10/2018,49XX W VAN BUREN ST,4.3,< 1,< 1
1/10/2021,49XX W VAN BUREN ST,1.4,< 1,< 1
6/10/2019,49XX W WABANSIA AVE,2.9,3.2,1.2
9/30/2021,49XX W WARWICK AVE ,2.4,8.6,2.2
10/18/2021,49XX W WARWICK AVE ,3.5,20,4.2
5/2/2019,49XX W WAVELAND AVE,6.9,27,3.9
12/9/2019,49XX W WAVELAND AVE,See Follow-Up Sequential Sampling Table for Results,,
12/10/2021,49XX W WAVELAND AVE ,5,11,7.9
10/20/2021,49XX W WELLINGTON AVE ,2.1,1.4,1.2
7/18/2018,49XX W WINNEMAC AVE,< 1,< 1,< 1
4/2/2019,49XX W WINNEMAC AVE,2.6,2.6,1.3
12/4/2016,49XX W WINONA ST,6,11,1.4
7/11/2019,49XX W WINONA ST,6.2,14,11
11/30/2019,49XX W WINONA ST,< 1,1,< 1
6/10/2020,49XX W WINONA ST,4.6,4.4,2.8
2/19/2019,49XX W WOLFRAM ST,1,1,< 1
7/8/2019,49XX W WOLFRAM ST,4.2,9.4,2.8
9/30/2019,49XX W WOLFRAM ST,3.4,3.1,3
7/20/2021,49XX W WOLFRAM ST ,2.6,6.2,2.3
7/20/2021,49XX W WOLFRAM ST ,2.6,6.2,2.3
2/14/2022,4XX E 109TH ST ,1,1.9,4.2
10/8/2017,4XX E 42ND ST,< 1,< 1,< 1
7/15/2019,4XX E 44TH ST,< 1,< 1,< 1
11/23/2021,4XX E 46th St,8.1,8.7,6.2
2/9/2022,4XX E 46th St,See Follow-Up Sequential Sampling Table for Results,,
10/29/2020,4XX E 74TH ST,4.6,< 1,< 1
9/18/2019,4XX E 87TH ST,51,8.6,18
11/8/2019,4XX E 87TH ST,1.1,1.9,4.4
3/16/2020,4XX E 87TH ST,See Follow-Up Sequential Sampling Table for Results,,
2/11/2022,4XX E 87TH ST ,5.7,7.5,3.4
4/10/2019,4XX E 88TH ST,8.9,8.8,2.1
11/15/2019,4XX E 88TH ST,6.4,4.7,7.6
11/2/2019,4XX E 89TH PL,2.4,1.8,1.5
6/23/2021,4XX E 89TH PL,2.3,5.7,2.9
6/5/2016,4XX E 89TH ST,3,9.3,3.4
5/7/2019,4XX E 89TH ST,3.8,5.2,5.2
8/4/2019,4XX E 89TH ST,3,9,3.9
12/5/2019,4XX E 89TH ST,4.7,7.2,< 1
8/13/2019,4XX E 90TH ST,29,17,5.7
1/13/2020,4XX E 90TH ST,See Follow-Up Sequential Sampling Table for Results,,
5/29/2019,4XX E 91ST PL,5.9,20,14
5/30/2019,4XX E 91ST PL,6.3,6.6,6
9/23/2019,4XX E 91ST PL,See Follow-Up Sequential Sampling Table for Results,,
3/26/2022,4XX E 91ST PL ,5.7,6.4,9.3
5/21/2018,4XX E ERIE ST,< 1,< 1,< 1
11/29/2019,4XX E ERIE ST,2.4,< 1,< 1
11/13/2019,4XX E ILLINOIS ST,< 1,< 1,< 1
10/12/2020,4XX E ILLINOIS ST,< 1,< 1,< 1
9/28/2020,4XX E NORTH WATER ST,< 1,< 1,< 1
7/3/2019,4XX E OAKWOOD BLVD,< 1,< 1,< 1
8/30/2019,4XX E OAKWOOD BLVD,< 1,1.8,2.2
6/20/2019,4XX E OHIO ST,< 1,< 1,< 1
7/31/2019,4XX E OHIO ST,< 1,< 1,< 1
7/26/2020,4XX E OHIO ST,< 1,< 1,< 1
6/5/2016,4XX E ONTARIO ST,< 1,< 1,< 1
9/12/2016,4XX E RANDOLPH ST,< 1,< 1,< 1
10/29/2016,4XX E RANDOLPH ST,< 1,< 1,< 1
8/20/2019,4XX E RANDOLPH ST,< 1,< 1,< 1
11/29/2016,4XX E SOUTH WATER ST,< 1,< 1,< 1
8/18/2019,4XX E WATERSIDE DR,< 1,< 1,< 1
9/17/2020,4XX E WATERSIDE DR,< 1,< 1,< 1
11/18/2018,4XX N ABERDEEN ST,< 1,< 1,< 1
3/17/2020,4XX N ABERDEEN ST,< 1,< 1,< 1
11/9/2018,4XX N ARMOUR ST,< 1,< 1,< 1
7/20/2019,4XX N CARPENTER ST,< 1,< 1,< 1
11/22/2021,4XX N CENTRAL AVE APT ,<0.5,<0.5,<0.5
7/10/2018,4XX N CLINTON ST,< 1,< 1,< 1
7/27/2019,4XX N CLINTON ST,< 1,< 1,< 1
9/29/2019,4XX N CLINTON ST,< 1,< 1,< 1
3/10/2019,4XX N GREEN ST,< 1,< 1,< 1
5/13/2020,4XX N LA SALLE DR,< 1,< 1,< 1
8/22/2016,4XX N LAKE SHORE DR,1.1,< 1,< 1
6/3/2018,4XX N LAKE SHORE DR,< 1,< 1,< 1
11/4/2018,4XX N LAKE SHORE DR,< 1,1.4,< 1
9/6/2019,4XX N LAKE SHORE DR,2.3,2.1,1.2
12/19/2019,4XX N MAY ST,< 1,< 1,< 1
10/19/2019,4XX N MCCLURG CT,< 1,< 1,< 1
3/13/2021,4XX N MCCLURG CT,< 1,< 1,< 1
10/18/2021,4XX N NOBLE ST ,<1.0,<1.0,<1.0
9/22/2016,4XX N RIDGEWAY AVE,< 1,1,< 1
3/11/2019,4XX N RIDGEWAY AVE,1.1,3.2,1.1
8/2/2019,4XX N SANGAMON ST,< 1,< 1,< 1
1/13/2019,4XX N TRUMBULL AVE,3.9,5.4,2.4
5/17/2016,4XX N WABASH AVE,< 1,< 1,< 1
6/18/2018,4XX N WABASH AVE,< 1,< 1,< 1
12/18/2019,4XX N WABASH AVE,< 1,< 1,< 1
6/3/2018,4XX S CLINTON ST,< 1,< 1,< 1
6/26/2017,4XX S DEARBORN ST,< 1,< 1,< 1
1/13/2019,4XX S DEARBORN ST,< 1,< 1,< 1
3/15/2020,4XX S DEARBORN ST,< 1,< 1,< 1
8/31/2016,4XX S GREEN ST,2.7,< 1,< 1
12/12/2019,4XX S GREEN ST,3,< 1,< 1
8/20/2020,4XX S HAMLIN BLVD,< 1,< 1,< 1
9/24/2018,4XX S SANGAMON ST,< 1,< 1,< 1
5/2/2019,4XX W 100TH PL,1.3,1.6,2.1
11/6/2020,4XX W 100TH ST,2,4,1.8
7/28/2021,4XX W 101ST ST ,4.6,9.3,4.8
12/5/2019,4XX W 102ND ST,1.6,< 1,< 1
12/8/2020,4XX W 104TH ST,1.5,< 1,< 1
12/22/2020,4XX W 104TH ST,< 1,< 1,< 1
8/10/2021,4XX W 107TH ST ,2.7,6,3
11/29/2017,4XX W 116TH ST,1,< 1,< 1
8/15/2019,4XX W 116TH ST,6,14,4.9
4/12/2019,4XX W 117TH ST,2.5,3,1.8
12/12/2019,4XX W 117TH ST,1.9,1.2,1.4
2/4/2020,4XX W 117TH ST,1.8,1.2,< 1
5/2/2019,4XX W 126TH PL,6.5,8.2,1.3
9/30/2021,4XX W 126TH ST ,5.9,12,6.1
4/1/2021,4XX W 127TH ST,< 1,< 1,< 1
8/13/2019,4XX W 23RD ST,1.5,5.3,< 1
11/21/2019,4XX W 24TH ST,< 1,< 1,< 1
1/28/2020,4XX W 26TH ST,< 1,< 1,< 1
4/20/2019,4XX W 28TH PL,5.6,9.2,8.2
11/12/2018,4XX W 31ST ST,1.5,< 1,< 1
7/5/2019,4XX W 37TH PL,< 1,< 1,< 1
12/16/2019,4XX W 38TH ST,6.4,11,14
7/10/2019,4XX W 41ST ST,13,6.5,6.4
