Date Sampled,Address,1st Draw,2-3 Minute,5 Minute,numAddr,geocode
12/14/2017,25XX N SHEFFIELD AVE,< 1,< 1,< 1,2500 N SHEFFIELD AVE,"[41.9275915, -87.65392249020894]"
7/16/2018,25XX N SHEFFIELD AVE,< 1,< 1,< 1,2500 N SHEFFIELD AVE,"[41.9275915, -87.65392249020894]"
10/28/2021,25XX N Sheffield Ave,9.3,11,13,2500 N Sheffield Ave,"[41.9275915, -87.65392249020894]"
1/23/2022,25XX N Sheffield Ave,3.6,14,1.3,2500 N Sheffield Ave,"[41.9275915, -87.65392249020894]"
1/27/2022,25XX N Sheffield Ave,See Follow-Up Sequential Sampling Table for Results,,,2500 N Sheffield Ave,"[41.9275915, -87.65392249020894]"
4/8/2022,25XX N Sheffield Ave,See Follow-Up Sequential Sampling Table for Results,,,2500 N Sheffield Ave,"[41.9275915, -87.65392249020894]"
1/23/2022,25XX N SHEFFIELD AVE ,3.6,14,1.3,2500 N SHEFFIELD AVE ,"[41.9275915, -87.65392249020894]"
3/20/2022,25XX N SOUTHPORT AVE ,<0.5,<0.5,<0.5,2500 N SOUTHPORT AVE ,"[41.927166, -87.6636019]"
6/22/2018,25XX N SPAULDING AVE,2.5,12,9.8,2500 N SPAULDING AVE,"[41.92663305, -87.71110295606796]"
6/22/2018,25XX N SPAULDING AVE,2.5,12,9.8,2500 N SPAULDING AVE,"[41.92663305, -87.71110295606796]"
8/21/2018,25XX N SPAULDING AVE,See Follow-Up Sequential Sampling Table for Results,,,2500 N SPAULDING AVE,"[41.92663305, -87.71110295606796]"
8/5/2019,25XX N SPAULDING AVE,1.4,1.7,3,2500 N SPAULDING AVE,"[41.92663305, -87.71110295606796]"
6/7/2020,25XX N SPAULDING AVE,1.1,1.3,1.7,2500 N SPAULDING AVE,"[41.92663305, -87.71110295606796]"
11/15/2019,25XX N SPRINGFIELD AVE,4.1,1.1,< 1,2500 N SPRINGFIELD AVE,"[41.92647355, -87.72476068698892]"
12/26/2021,25XX N SPRINGFIELD AVE ,8.3,7.2,3.4,2500 N SPRINGFIELD AVE ,"[41.92647355, -87.72476068698892]"
4/15/2016,25XX N ST LOUIS AVE,See Follow-Up Sequential Sampling Table for Results,,,2500 N ST LOUIS AVE,"[41.926566, -87.714709]"
7/5/2018,25XX N ST LOUIS AVE,4.4,4.6,3.8,2500 N ST LOUIS AVE,"[41.926566, -87.714709]"
10/23/2018,25XX N ST LOUIS AVE,< 1,< 1,< 1,2500 N ST LOUIS AVE,"[41.926566, -87.714709]"
11/18/2018,25XX N ST LOUIS AVE,2.2,3.3,2.1,2500 N ST LOUIS AVE,"[41.926566, -87.714709]"
1/17/2019,25XX N ST LOUIS AVE,< 1,< 1,< 1,2500 N ST LOUIS AVE,"[41.926566, -87.714709]"
6/21/2019,25XX N ST LOUIS AVE,11,21,4.9,2500 N ST LOUIS AVE,"[41.926566, -87.714709]"
10/17/2019,25XX N ST LOUIS AVE,See Follow-Up Sequential Sampling Table for Results,,,2500 N ST LOUIS AVE,"[41.926566, -87.714709]"
1/29/2016,25XX N ST LOUIS AVE*,19.1,1.89,1.66,2500 N ST LOUIS AVE*,"[41.926566, -87.714709]"
2/13/2017,25XX N STLOUIS AVE,14,4.9,3.8,2500 N STLOUIS AVE,"[0, 0]"
7/31/2018,25XX N TALMAN AVE,1.9,4.4,5,2500 N TALMAN AVE,"[41.9268004, -87.69411144223307]"
8/13/2018,25XX N TALMAN AVE,< 1,< 1,< 1,2500 N TALMAN AVE,"[41.9268004, -87.69411144223307]"
7/22/2019,25XX N TALMAN AVE,2,6.3,2.3,2500 N TALMAN AVE,"[41.9268004, -87.69411144223307]"
11/12/2016,25XX N WASHTENAW AVE,8.7,2.7,2.1,2500 N WASHTENAW AVE,"[41.92677275, -87.69531298867076]"
7/30/2018,25XX N WASHTENAW AVE,6.8,3.1,2.3,2500 N WASHTENAW AVE,"[41.92677275, -87.69531298867076]"
8/26/2018,25XX N WASHTENAW AVE,4.7,5.3,4,2500 N WASHTENAW AVE,"[41.92677275, -87.69531298867076]"
10/30/2019,25XX N WASHTENAW AVE,5.3,9.1,1.6,2500 N WASHTENAW AVE,"[41.92677275, -87.69531298867076]"
12/1/2019,25XX N WASHTENAW AVE,< 1,< 1,< 1,2500 N WASHTENAW AVE,"[41.92677275, -87.69531298867076]"
9/4/2019,25XX N WAYNE AVE,< 1,< 1,< 1,2500 N WAYNE AVE,"[41.927174, -87.662283]"
3/14/2021,25XX N WAYNE AVE,< 1,< 1,< 1,2500 N WAYNE AVE,"[41.927174, -87.662283]"
8/29/2017,25XX N WILLETTS CT,< 1,< 1,< 1,2500 N WILLETTS CT,"[41.927146, -87.702581]"
3/3/2019,25XX S ALBANY AVE,4.9,4.9,1.9,2500 S ALBANY AVE,"[41.845785, -87.70273]"
12/7/2019,25XX S CALUMET AVE,< 1,< 1,< 1,2500 S CALUMET AVE,"[41.846575, -87.618996]"
5/3/2021,25XX S DRAKE AVE,2.9,1.9,1.5,2500 S DRAKE AVE,"[41.8460944, -87.7139809261411]"
1/4/2022,25XX S HAMLIN BLVD ,2.4,0.9,0.7,2500 S HAMLIN BLVD ,"[41.879021, -87.7207498]"
2/28/2020,25XX S HARDING AVE,8.1,5.8,5.7,2500 S HARDING AVE,"[41.84597205, -87.72372454943576]"
3/17/2017,25XX S HOMAN AVE,4.1,2.8,2.6,2500 S HOMAN AVE,"[41.84614795, -87.71021827243923]"
12/3/2019,25XX S HOMAN AVE,< 1,< 1,< 1,2500 S HOMAN AVE,"[41.84614795, -87.71021827243923]"
1/19/2017,25XX S LEAVITT ST,< 1,< 1,< 1,2500 S LEAVITT ST,"[41.845619, -87.680676]"
9/24/2019,25XX S LOWE AVE,< 1,< 1,< 1,2500 S LOWE AVE,"[41.846051, -87.643626]"
10/26/2020,25XX S LOWE AVE,< 1,< 1,< 1,2500 S LOWE AVE,"[41.846051, -87.643626]"
7/21/2018,25XX S MARY ST,< 1,< 1,< 1,2500 S MARY ST,"[41.846147, -87.65345]"
1/16/2019,25XX S MARY ST,< 1,< 1,< 1,2500 S MARY ST,"[41.846147, -87.65345]"
12/14/2019,25XX S MARY ST,< 1,< 1,< 1,2500 S MARY ST,"[41.846147, -87.65345]"
12/14/2019,25XX S MARY ST,< 1,< 1,< 1,2500 S MARY ST,"[41.846147, -87.65345]"
8/31/2018,25XX S OAKELY AVE,< 1,< 1,< 1,2500 S OAKELY AVE,"[0, 0]"
7/29/2019,25XX S PRINCETON AVE,2.7,17,2.7,2500 S PRINCETON AVE,"[41.846271, -87.634738]"
12/4/2019,25XX S PRINCETON AVE,See Follow-Up Sequential Sampling Table for Results,,,2500 S PRINCETON AVE,"[41.846271, -87.634738]"
9/23/2019,25XX S RIDGEWAY AVE,4.5,3.2,2.5,2500 S RIDGEWAY AVE,"[41.8460587, -87.71878005941386]"
7/23/2021,25XX S RIDGEWAY AVE ,4.1,5,4.4,2500 S RIDGEWAY AVE ,"[41.8460587, -87.71878005941386]"
7/26/2018,25XX S SENOUR AVE,< 1,< 1,< 1,2500 S SENOUR AVE,"[41.8461939, -87.65253143872677]"
10/25/2019,25XX S SPAULDING AVE,2.7,3,2.3,2500 S SPAULDING AVE,"[41.8461509, -87.70779181530612]"
9/13/2019,25XX S STATE ST,3.6,9.3,1.8,2500 S STATE ST,"[41.846971, -87.627085]"
6/30/2019,25XX S TRUMBULL AVE,8.3,5.5,3.2,2500 S TRUMBULL AVE,"[41.84611965, -87.71149379408709]"
8/26/2021,25XX S TRUMBULL AVE ,4,8.7,4.4,2500 S TRUMBULL AVE ,"[41.84611965, -87.71149379408709]"
4/12/2022,25XX S WHIPPLE ST ,2,1.3,1.2,2500 S WHIPPLE ST ,"[41.8462464, -87.70175883457142]"
11/29/2018,25XX W 103 RD PL,3,5.9,< 1,2500 W 103 RD PL,"[0, 0]"
6/7/2019,25XX W 103RD PL,< 1,1,1,2500 W 103RD PL,"[41.705525, -87.685472]"
11/12/2021,25XX W 103RD ST ,6,15,2.4,2500 W 103RD ST ,"[41.706461, -87.685501]"
1/14/2020,25XX W 105TH ST,1.9,3.3,< 1,2500 W 105TH ST,"[41.70278, -87.685987]"
10/31/2016,25XX W 107TH ST,2.7,4.2,1.5,2500 W 107TH ST,"[41.699257700000004, -87.6840530443909]"
2/28/2019,25XX W 107TH ST,1.8,2.3,< 1,2500 W 107TH ST,"[41.699257700000004, -87.6840530443909]"
9/24/2019,25XX W 107TH ST,1.8,1.5,1.5,2500 W 107TH ST,"[41.699257700000004, -87.6840530443909]"
10/25/2017,25XX W 109TH PL,2,3,2.4,2500 W 109TH PL,"[41.694591, -87.683902]"
4/6/2019,25XX W 109TH PL,< 1,1.5,< 1,2500 W 109TH PL,"[41.694591, -87.683902]"
7/24/2019,25XX W 109TH PL,1.7,2.7,3.3,2500 W 109TH PL,"[41.694591, -87.683902]"
8/27/2019,25XX W 109TH PL,2.4,12,1.8,2500 W 109TH PL,"[41.694591, -87.683902]"
2/26/2019,25XX W 109TH ST,1.6,2.5,< 1,2500 W 109TH ST,"[41.695477, -87.685733]"
3/27/2019,25XX W 109TH ST,2.1,4.1,1.1,2500 W 109TH ST,"[41.695477, -87.685733]"
6/11/2019,25XX W 109TH ST,4.5,21,4.6,2500 W 109TH ST,"[41.695477, -87.685733]"
8/27/2019,25XX W 109TH ST,See Follow-Up Sequential Sampling Table for Results,,,2500 W 109TH ST,"[41.695477, -87.685733]"
2/25/2019,25XX W 110TH PL,5.2,2.1,< 1,2500 W 110TH PL,"[41.692876049999995, -87.68386366169571]"
6/1/2019,25XX W 110TH PL,7,10,2.2,2500 W 110TH PL,"[41.692876049999995, -87.68386366169571]"
6/16/2019,25XX W 110TH PL,6.7,9.6,2.1,2500 W 110TH PL,"[41.692876049999995, -87.68386366169571]"
10/19/2019,25XX W 110TH PL,4.3,4.2,4.2,2500 W 110TH PL,"[41.692876049999995, -87.68386366169571]"
5/26/2021,25XX W 110TH PL,1.6,6.8,< 1,2500 W 110TH PL,"[41.692876049999995, -87.68386366169571]"
8/20/2021,25XX W 110TH PL ,3.7,2.8,2.4,2500 W 110TH PL ,"[41.692876049999995, -87.68386366169571]"
8/27/2021,25XX W 110TH PL ,2,4.3,2.1,2500 W 110TH PL ,"[41.692876049999995, -87.68386366169571]"
8/21/2016,25XX W 110TH ST,7,2.6,2.2,2500 W 110TH ST,"[41.693816850000005, -87.68389223417472]"
11/11/2018,25XX W 110TH ST,6.6,10,2.7,2500 W 110TH ST,"[41.693816850000005, -87.68389223417472]"
11/19/2019,25XX W 110TH ST,7.6,7.1,2.9,2500 W 110TH ST,"[41.693816850000005, -87.68389223417472]"
9/24/2019,25XX W 115TH PL,3.6,3.3,2.7,2500 W 115TH PL,"[41.683664, -87.684747]"
4/2/2019,25XX W 115TH ST,< 1,< 1,< 1,2500 W 115TH ST,"[41.684746399999995, -87.68358212545007]"
11/26/2019,25XX W 116 PL,1.8,2,1.2,2500 W 116 PL,"[0, 0]"
8/21/2016,25XX W 116TH PL,4.6,7,2.8,2500 W 116TH PL,"[41.681852, -87.684687]"
10/4/2017,25XX W 117TH PL,3.2,8,2.5,2500 W 117TH PL,"[41.680037, -87.684628]"
8/13/2018,25XX W 117TH PL,2.1,5.3,2.3,2500 W 117TH PL,"[41.680037, -87.684628]"
10/10/2019,25XX W 117TH PL,6.9,8.2,2.3,2500 W 117TH PL,"[41.680037, -87.684628]"
12/20/2019,25XX W 117th St,2.5,4.9,10,2500 W 117th St,"[41.680944, -87.684658]"
11/8/2021,25XX W 117th St,See Follow-Up Sequential Sampling Table for Results,,,2500 W 117th St,"[41.680944, -87.684658]"
9/28/2016,25XX W 118TH PL,2.7,1.9,1.5,2500 W 118TH PL,"[41.678224, -87.68457]"
12/31/2019,25XX W 118TH ST,2.1,< 1,< 1,2500 W 118TH ST,"[41.679131, -87.6846]"
12/4/2016,25XX W 119TH ST,2.3,1.1,1.1,2500 W 119TH ST,"[41.67752605, -87.68337298057202]"
4/25/2019,25XX W 119TH ST,2.4,1.3,1.3,2500 W 119TH ST,"[41.67752605, -87.68337298057202]"
9/2/2021,25XX W 38TH ST ,1.3,<1.0,<1.0,2500 W 38TH ST ,"[41.824996549999994, -87.68752281879391]"
2/2/2019,25XX W 39TH PL,< 1,2.4,< 1,2500 W 39TH PL,"[41.822092, -87.687964]"
4/19/2019,25XX W 40TH ST,3.4,3.3,2.9,2500 W 40TH ST,"[41.8213323, -87.68742327769328]"
12/2/2016,25XX W 45TH PL,7.8,8.3,15,2500 W 45TH PL,"[41.811310649999996, -87.68713745]"
1/19/2017,25XX W 45TH PL,See Follow-Up Sequential Sampling Table for Results,,,2500 W 45TH PL,"[41.811310649999996, -87.68713745]"
1/21/2021,25XX W 71ST ST,1.2,1.7,1.7,2500 W 71ST ST,"[41.764718, -87.68708]"
5/14/2019,25XX W 77TH ST,< 1,< 1,< 1,2500 W 77TH ST,"[41.753796, -87.685553]"
1/27/2021,25XX W 77TH ST,1.5,< 1,< 1,2500 W 77TH ST,"[41.753796, -87.685553]"
1/31/2017,25XX W 80TH PL,6.2,6.5,10,2500 W 80TH PL,"[41.747396, -87.686611]"
1/31/2017,25XX W 80TH PL***,6.2,6.5,10,2500 W 80TH PL***,"[41.747396, -87.686611]"
5/12/2017,25XX W 80TH PL***,See Follow-Up Sequential Sampling Table for Results,,,2500 W 80TH PL***,"[41.747396, -87.686611]"
7/18/2017,25XX W 80TH PL***,See Follow-Up Sequential Sampling Table for Results,,,2500 W 80TH PL***,"[41.747396, -87.686611]"
4/4/2018,25XX W 80TH PL***,See Follow-Up Sequential Sampling Table for Results,,,2500 W 80TH PL***,"[41.747396, -87.686611]"
5/7/2019,25XX W 83RD ST,1.1,1.1,< 1,2500 W 83RD ST,"[41.7429609, -87.68537009014469]"
2/27/2017,25XX W AINSLIE ST,2.8,2.8,2,2500 W AINSLIE ST,"[41.97099205, -87.69149528677002]"
6/23/2018,25XX W AINSLIE ST,< 1,< 1,< 1,2500 W AINSLIE ST,"[41.97099205, -87.69149528677002]"
3/3/2019,25XX W AINSLIE ST,1.8,5.7,< 1,2500 W AINSLIE ST,"[41.97099205, -87.69149528677002]"
6/13/2019,25XX W AINSLIE ST,5.8,3.1,2.5,2500 W AINSLIE ST,"[41.97099205, -87.69149528677002]"
7/17/2019,25XX W AINSLIE ST,1.3,1.5,1.4,2500 W AINSLIE ST,"[41.97099205, -87.69149528677002]"
3/8/2020,25XX W AINSLIE ST,3.3,3.5,1.7,2500 W AINSLIE ST,"[41.97099205, -87.69149528677002]"
7/26/2021,25XX W AINSLIE ST ,5,7.8,2.5,2500 W AINSLIE ST ,"[41.97099205, -87.69149528677002]"
11/10/2016,25XX W ARGYLE ST,1.5,1.8,1.3,2500 W ARGYLE ST,"[41.971978, -87.69082]"
4/20/2017,25XX W ARGYLE ST,< 1,2.4,< 1,2500 W ARGYLE ST,"[41.971978, -87.69082]"
7/3/2017,25XX W ARGYLE ST,< 1,< 1,< 1,2500 W ARGYLE ST,"[41.971978, -87.69082]"
1/28/2019,25XX W ARGYLE ST,2.3,2.6,1.2,2500 W ARGYLE ST,"[41.971978, -87.69082]"
11/9/2019,25XX W ARGYLE ST,4.7,3.3,2.2,2500 W ARGYLE ST,"[41.971978, -87.69082]"
11/10/2019,25XX W ARGYLE ST,6.3,5.7,1.7,2500 W ARGYLE ST,"[41.971978, -87.69082]"
12/31/2016,25XX W AUGUSTA BLVD,4.9,4.9,2,2500 W AUGUSTA BLVD,"[41.8995783, -87.68957141333583]"
5/15/2018,25XX W AUGUSTA BLVD,3.3,3.7,2.6,2500 W AUGUSTA BLVD,"[41.8995783, -87.68957141333583]"
6/9/2019,25XX W AUGUSTA BLVD,< 1,< 1,< 1,2500 W AUGUSTA BLVD,"[41.8995783, -87.68957141333583]"
6/18/2018,25XX W BELDEN AVE,1.4,1.3,1.2,2500 W BELDEN AVE,"[41.923352, -87.690067]"
7/24/2018,25XX W BELDEN AVE,20,9.6,8.9,2500 W BELDEN AVE,"[41.923352, -87.690067]"
11/8/2018,25XX W BELDEN AVE,See Follow-Up Sequential Sampling Table for Results,,,2500 W BELDEN AVE,"[41.923352, -87.690067]"
7/27/2020,25XX W BELDEN AVE,< 1,< 1,< 1,2500 W BELDEN AVE,"[41.923352, -87.690067]"
6/4/2019,25XX W BERTEAU AVE,< 1,3.1,< 1,2500 W BERTEAU AVE,"[41.9578856, -87.69188100704197]"
8/4/2019,25XX W BERTEAU AVE,14,5.5,2.7,2500 W BERTEAU AVE,"[41.9578856, -87.69188100704197]"
8/18/2019,25XX W BERTEAU AVE,< 1,< 1,< 1,2500 W BERTEAU AVE,"[41.9578856, -87.69188100704197]"
1/1/2020,25XX W BLOOMINGDALE AVE,< 1,< 1,< 1,2500 W BLOOMINGDALE AVE,"[41.914052, -87.689924]"
12/3/2019,25XX W BRYN MAWR AVE,< 1,< 1,< 1,2500 W BRYN MAWR AVE,"[41.9829267, -87.7719826]"
5/1/2019,25XX W CARMEN AVE,1.2,2.1,4.7,2500 W CARMEN AVE,"[41.974112, -87.692788]"
8/15/2019,25XX W CARMEN AVE,2.9,3.6,1.9,2500 W CARMEN AVE,"[41.974112, -87.692788]"
2/6/2020,25XX W CARMEN AVE,2.4,3,< 1,2500 W CARMEN AVE,"[41.974112, -87.692788]"
7/29/2021,25XX W CARMEN AVE ,<1.0,<1.0,<1.0,2500 W CARMEN AVE ,"[41.974112, -87.692788]"
8/20/2021,25XX W CARMEN AVE ,1.6,1.9,3.1,2500 W CARMEN AVE ,"[41.974112, -87.692788]"
5/10/2021,25XX W CATALPA AVE,< 1,< 1,< 1,2500 W CATALPA AVE,"[41.981444, -87.691973]"
10/27/2019,25XX W CHARLESTON ST,< 1,< 1,< 1,2500 W CHARLESTON ST,"[41.920048, -87.68996]"
12/13/2019,25XX W CHARLESTON ST,< 1,< 1,< 1,2500 W CHARLESTON ST,"[41.920048, -87.68996]"
7/17/2018,25XX W CHICAGO AVE,< 1,< 1,< 1,2500 W CHICAGO AVE,"[41.895924, -87.689589]"
3/21/2019,25XX W CHICAGO AVE,4.2,< 1,1.6,2500 W CHICAGO AVE,"[41.895924, -87.689589]"
11/7/2020,25XX W CONGRESS PKWY,< 1,< 1,< 1,2500 W CONGRESS PKWY,"[41.875051, -87.689057]"
8/12/2019,25XX W CORTEZ ST,4.1,3,2.6,2500 W CORTEZ ST,"[41.900347, -87.689588]"
5/20/2018,25XX W CORTLAND ST,< 1,< 1,< 1,2500 W CORTLAND ST,"[41.91582, -87.689975]"
9/8/2019,25XX W CORTLAND ST,< 1,< 1,< 1,2500 W CORTLAND ST,"[41.91582, -87.689975]"
3/3/2021,25XX W CORTLAND ST,< 1,< 1,< 1,2500 W CORTLAND ST,"[41.91582, -87.689975]"
5/1/2018,25XX W COYLE AVE,2.6,2.4,2,2500 W COYLE AVE,"[42.007779, -87.692719]"
9/8/2019,25XX W COYLE AVE,1.1,1.1,1.1,2500 W COYLE AVE,"[42.007779, -87.692719]"
2/18/2020,25XX W COYLE AVE,2.2,2.5,2.1,2500 W COYLE AVE,"[42.007779, -87.692719]"
7/27/2021,25XX W COYLE AVE ,5.4,6.1,3.1,2500 W COYLE AVE ,"[42.007779, -87.692719]"
10/19/2021,25XX W COYLE AVE ,2.1,2.3,1.6,2500 W COYLE AVE ,"[42.007779, -87.692719]"
4/9/2022,25XX W COYLE AVE ,3.6,4.9,2.4,2500 W COYLE AVE ,"[42.007779, -87.692719]"
6/11/2018,25XX W CULLOM AVE,2.2,2.4,2.5,2500 W CULLOM AVE,"[41.959551, -87.691918]"
8/27/2018,25XX W CULLOM AVE,9.7,3.6,2.8,2500 W CULLOM AVE,"[41.959551, -87.691918]"
2/17/2019,25XX W CULLOM AVE,3.8,9,2.2,2500 W CULLOM AVE,"[41.959551, -87.691918]"
4/16/2019,25XX W CULLOM AVE,< 1,< 1,< 1,2500 W CULLOM AVE,"[41.959551, -87.691918]"
4/30/2019,25XX W CULLOM AVE,2.8,5.9,2.4,2500 W CULLOM AVE,"[41.959551, -87.691918]"
9/21/2019,25XX W CULLOM AVE,< 1,< 1,< 1,2500 W CULLOM AVE,"[41.959551, -87.691918]"
11/20/2019,25XX W CULLOM AVE,2,1.5,1.1,2500 W CULLOM AVE,"[41.959551, -87.691918]"
10/9/2021,25XX W CULLOM AVE ,1.9,3.5,1.3,2500 W CULLOM AVE ,"[41.959551, -87.691918]"
6/21/2021,25XX W DIVISION ST,< 1,< 1,< 1,2500 W DIVISION ST,"[41.9032554, -87.68966225751956]"
8/1/2018,25XX W EASTWOOD AVE,1.3,2.5,5.9,2500 W EASTWOOD AVE,"[41.965801, -87.69143]"
5/8/2019,25XX W EASTWOOD AVE,2.5,9.5,1.3,2500 W EASTWOOD AVE,"[41.965801, -87.69143]"
8/8/2019,25XX W EASTWOOD AVE,2.4,4.4,3.8,2500 W EASTWOOD AVE,"[41.965801, -87.69143]"
3/21/2022,25XX W EASTWOOD AVE ,<0.5,<0.5,<0.5,2500 W EASTWOOD AVE ,"[41.965801, -87.69143]"
6/21/2018,25XX W FAREWELL AVE,4.7,3,3.1,2500 W FAREWELL AVE,"[0, 0]"
8/14/2018,25XX W FARGO ,7,32,19,2500 W FARGO ,"[0, 0]"
12/20/2018,25XX W FARGO ,See Follow-Up Sequential Sampling Table for Results,,,2500 W FARGO ,"[0, 0]"
6/26/2018,25XX W FARGO AVE,1.7,< 1,< 1,2500 W FARGO AVE,"[42.0164846, -87.683008]"
4/21/2019,25XX W FARGO AVE,4.4,2,< 1,2500 W FARGO AVE,"[42.0164846, -87.683008]"
7/16/2019,25XX W FARGO AVE,3.3,3,8.2,2500 W FARGO AVE,"[42.0164846, -87.683008]"
8/1/2020,25XX W FARGO AVE,2.2,3.9,1.5,2500 W FARGO AVE,"[42.0164846, -87.683008]"
3/5/2019,25XX W FARWELL AVE,2.4,4.1,< 1,2500 W FARWELL AVE,"[42.006090549999996, -87.69271816771781]"
4/1/2019,25XX W FARWELL AVE,8.7,2.3,1.8,2500 W FARWELL AVE,"[42.006090549999996, -87.69271816771781]"
8/7/2019,25XX W FARWELL AVE,< 1,3.4,< 1,2500 W FARWELL AVE,"[42.006090549999996, -87.69271816771781]"
1/10/2020,25XX W FARWELL AVE,2.2,2.3,3.2,2500 W FARWELL AVE,"[42.006090549999996, -87.69271816771781]"
1/27/2020,25XX W FARWELL AVE,2.7,7.7,1.2,2500 W FARWELL AVE,"[42.006090549999996, -87.69271816771781]"
2/19/2020,25XX W FARWELL AVE,6.5,2.2,1.3,2500 W FARWELL AVE,"[42.006090549999996, -87.69271816771781]"
2/19/2019,25XX W FLOURNOY ST,< 1,< 1,< 1,2500 W FLOURNOY ST,"[41.873033, -87.689278]"
5/2/2019,25XX W FLOURNOY ST,< 1,< 1,< 1,2500 W FLOURNOY ST,"[41.873033, -87.689278]"
11/20/2018,25XX W FULLERTON AVE,< 1,< 1,< 1,2500 W FULLERTON AVE,"[41.925202850000005, -87.69048400292817]"
9/13/2021,25XX W FULLERTON AVE,1.3,<1.0,<1.0,2500 W FULLERTON AVE,"[41.925202850000005, -87.69048400292817]"
4/25/2018,25XX W GUNNISON ST,2.4,1.1,< 1,2500 W GUNNISON ST,"[41.9698853, -87.69147472058823]"
1/13/2020,25XX W GUNNISON ST,1.4,1.9,1.7,2500 W GUNNISON ST,"[41.9698853, -87.69147472058823]"
10/9/2020,25XX W GUNNISON ST,< 1,< 1,< 1,2500 W GUNNISON ST,"[41.9698853, -87.69147472058823]"
8/9/2021,25XX W GUNNISON ST ,<1.0,<1.0,<1.0,2500 W GUNNISON ST ,"[41.9698853, -87.69147472058823]"
3/7/2021,25XX W HADDON AVE,2.9,2.2,1.7,2500 W HADDON AVE,"[41.902144, -87.689632]"
8/17/2019,25XX W HADDON ST,1.6,1.6,1,2500 W HADDON ST,"[0, 0]"
10/28/2018,25XX W HARRISON ST,< 1,< 1,< 1,2500 W HARRISON ST,"[41.873945, -87.68883]"
10/23/2019,25XX W HARRISON ST,< 1,< 1,< 1,2500 W HARRISON ST,"[41.873945, -87.68883]"
11/2/2018,25XX W HIRSCH ST,6.2,2.6,2.4,2500 W HIRSCH ST,"[41.906724, -87.689752]"
5/3/2021,25XX W HOMER ST,< 1,< 1,< 1,2500 W HOMER ST,"[41.916731, -87.689999]"
10/30/2019,25XX W HOWARD ST,1.9,3.9,< 1,2500 W HOWARD ST,"[42.0193317, -87.6685628]"
10/18/2021,25XX W HURON ST ,1.3,<1.0,<1.0,2500 W HURON ST ,"[41.89407595, -87.68942312399112]"
4/17/2019,25XX W HUTCHINSON ST,1.8,7.3,1.2,2500 W HUTCHINSON ST,"[41.958642, -87.691891]"
5/21/2019,25XX W HUTCHINSON ST,5.6,7,8.5,2500 W HUTCHINSON ST,"[41.958642, -87.691891]"
5/21/2019,25XX W HUTCHINSON ST,5.6,7,8.5,2500 W HUTCHINSON ST,"[41.958642, -87.691891]"
10/3/2019,25XX W HUTCHINSON ST,2.2,2.2,1.8,2500 W HUTCHINSON ST,"[41.958642, -87.691891]"
10/10/2019,25XX W HUTCHINSON ST,See Follow-Up Sequential Sampling Table for Results,,,2500 W HUTCHINSON ST,"[41.958642, -87.691891]"
11/3/2019,25XX W HUTCHINSON ST,2.2,4.9,1.4,2500 W HUTCHINSON ST,"[41.958642, -87.691891]"
3/3/2022,25XX W IOWA ST ,<0.5,<0.5,<0.5,2500 W IOWA ST ,"[41.897615, -87.689518]"
5/31/2016,25XX W JARVIS AVE,4.2,8.7,13,2500 W JARVIS AVE,"[42.0160644, -87.6927450572085]"
5/31/2016,25XX W JARVIS AVE,4.2,8.7,13,2500 W JARVIS AVE,"[42.0160644, -87.6927450572085]"
7/22/2016,25XX W JARVIS AVE,See Follow-Up Sequential Sampling Table for Results,,,2500 W JARVIS AVE,"[42.0160644, -87.6927450572085]"
4/27/2018,25XX W JARVIS AVE,3.1,2.3,< 1,2500 W JARVIS AVE,"[42.0160644, -87.6927450572085]"
9/28/2018,25XX W JARVIS AVE,2.9,8.8,4.9,2500 W JARVIS AVE,"[42.0160644, -87.6927450572085]"
3/1/2019,25XX W JARVIS AVE,1.7,4.9,< 1,2500 W JARVIS AVE,"[42.0160644, -87.6927450572085]"
11/18/2019,25XX W JARVIS AVE,2.9,9.9,9.1,2500 W JARVIS AVE,"[42.0160644, -87.6927450572085]"
11/8/2021,25XX W JARVIS AVE ,4.6,8.5,9.1,2500 W JARVIS AVE ,"[42.0160644, -87.6927450572085]"
9/21/2016,25XX W LELAND AVE,< 1,< 1,< 1,2500 W LELAND AVE,"[41.966845, -87.691462]"
11/14/2020,25XX W LELAND AVE,< 1,< 1,< 1,2500 W LELAND AVE,"[41.966845, -87.691462]"
8/16/2019,25XX W LITHUANIAN PLAZA CT,2,6.6,3.5,2500 W LITHUANIAN PLAZA CT,"[41.76844175, -87.6859780576402]"
4/22/2020,25XX W LOGAN BLVD,2.5,9,1.6,2500 W LOGAN BLVD,"[41.9288396923077, -87.69118753846155]"
12/5/2021,25XX W LOGAN BLVD ,1.7,3.3,2.6,2500 W LOGAN BLVD ,"[41.9288396923077, -87.69118753846155]"
10/10/2019,25XX W MARQUETTE RD,5.2,< 1,< 1,2500 W MARQUETTE RD,"[41.772019, -87.686049]"
9/26/2016,25XX W MEDILL AVE,4.2,13,3.7,2500 W MEDILL AVE,"[41.924137, -87.689538]"
7/16/2019,25XX W MEDILL AVE,< 1,< 1,< 1,2500 W MEDILL AVE,"[41.924137, -87.689538]"
8/4/2019,25XX W MEDILL AVE,< 1,< 1,< 1,2500 W MEDILL AVE,"[41.924137, -87.689538]"
10/17/2019,25XX W MEDILL AVE,8.8,4.7,4.3,2500 W MEDILL AVE,"[41.924137, -87.689538]"
